SECTOR,ROC
s1,1.274420367795448
s2,1.2652987367941446
s3,1.173972301055919
s4,1.0999298290769863
s5,1.0513281824677476
s6,1.112295584352842
s7,0.9602631436292043
s8,0.7698684875041429
s9,0.8637780629876112
t1,0.5967828576503529
t2,0.5439422758862996
t3,1.0040758086780897
t4,1.0066985371296293
t5,0.9383753967295446
